paperID,shortTitle,AttributeId,AttributeTitle,ArmTitle,Coder1Text,Coder2Text
34829909,Aveyard (2001),4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
34829909,Aveyard (2001),4793662,Psychiatric facility,Whole Study,0,0
34829909,Aveyard (2001),5295663,Community healthcare facility,Whole Study,0,0
34829909,Aveyard (2001),5372840,Community outpatient clinic facility,Whole Study,0,0
34829909,Aveyard (2001),5295664,Dentist facility,Whole Study,0,0
34829909,Aveyard (2001),4789034,Educational facility,Whole Study,0,0
34829909,Aveyard (2001),4789035,Early years facility,Whole Study,0,0
34829909,Aveyard (2001),4789036,School facility,Whole Study,1,1
34829909,Aveyard (2001),4789037,Primary school,Whole Study,0,0
34829909,Aveyard (2001),4909353,Middle school,Whole Study,0,0
34829909,Aveyard (2001),4789038,Secondary school,Whole Study,0,0
34829909,Aveyard (2001),4789039,Vocational facility,Whole Study,0,0
34829909,Aveyard (2001),4789040,University facility,Whole Study,0,0
34829909,Aveyard (2001),4789042,Community facility,Whole Study,0,0
34829909,Aveyard (2001),4789043,Sport and exercise facility,Whole Study,0,0
34829909,Aveyard (2001),4789044,Social centre/Community hall facility,Whole Study,0,0
34829909,Aveyard (2001),4789045,Library facility,Whole Study,0,0
34829909,Aveyard (2001),4789041,Religious facility,Whole Study,0,0
34829909,Aveyard (2001),4789047,Hospitality and catering facility,Whole Study,0,0
34829909,Aveyard (2001),4789048,Arts and entertainment facility,Whole Study,0,0
34829909,Aveyard (2001),4789049,Retail facility,Whole Study,0,0
34829909,Aveyard (2001),4789050,Research facility,Whole Study,0,0
34829909,Aveyard (2001),4789051,Office facility,Whole Study,0,0
34829909,Aveyard (2001),4789053,Criminal justice system facility,Whole Study,0,0
34829909,Aveyard (2001),5295665,Factory facility,Whole Study,0,0
34829909,Aveyard (2001),4789056,Military facility,Whole Study,0,0
34829909,Aveyard (2001),4789058,Transportation,Whole Study,0,0
34829909,Aveyard (2001),4789059,Public transportation,Whole Study,0,0
34829909,Aveyard (2001),4789060,Private transportation,Whole Study,0,0
34829909,Aveyard (2001),4789061,Mobile intervention venue,Whole Study,0,0
34829909,Aveyard (2001),5295666,Ambulance,Whole Study,0,0
34829909,Aveyard (2001),4789062,Outdoor environment,Whole Study,0,0
34829909,Aveyard (2001),4789063,Park,Whole Study,0,0
34829909,Aveyard (2001),4789064,Forest,Whole Study,0,0
34829909,Aveyard (2001),4789065,Beach,Whole Study,0,0
34829909,Aveyard (2001),4945614,Water,Whole Study,0,0
34829909,Aveyard (2001),4789067,Grassland,Whole Study,0,0
34829909,Aveyard (2001),4789069,Road,Whole Study,0,0
34829909,Aveyard (2001),4789070,Path/pavement,Whole Study,0,0
34829909,Aveyard (2001),4789071,Path/pavement for pedestrians,Whole Study,0,0
34829909,Aveyard (2001),4789072,Path/pavement for cyclists,Whole Study,0,0
34829910,Bailey (2013),4788957,Geographical location,Whole Study,0,0
34829910,Bailey (2013),4788958,Country of intervention,Whole Study,0,0
34829910,Bailey (2013),4788959,Lower-level geographical region,Whole Study,1,1
34829910,Bailey (2013),5295657,Attribute of location,Whole Study,0,0
34829910,Bailey (2013),4788960,Area social and economic condition,Whole Study,0,0
34829910,Bailey (2013),5295658,Low-income area,Whole Study,0,0
34829910,Bailey (2013),5295661,High-income area,Whole Study,0,0
34829910,Bailey (2013),4788961,Population and resource density,Whole Study,0,0
34829910,Bailey (2013),4788962,Rural area,Whole Study,0,0
34829910,Bailey (2013),5295662,Suburban area,Whole Study,0,0
34829910,Bailey (2013),4788963,Urban area,Whole Study,0,0
34829910,Bailey (2013),4788964,Site,Whole Study,0,0
34829910,Bailey (2013),4788965,Facility,Whole Study,0,0
34829910,Bailey (2013),4788967,Residential facility,Whole Study,0,0
34829910,Bailey (2013),4788968,Household residence,Whole Study,0,0
34829910,Bailey (2013),4788969,Multiple occupancy residence,Whole Study,0,0
34829910,Bailey (2013),4788970,Student residence,Whole Study,0,0
34829910,Bailey (2013),4788971,Residential care or assisted living,Whole Study,0,0
34829910,Bailey (2013),4788972,Homeless setting,Whole Study,0,0
34829910,Bailey (2013),4788973,Temporary residence,Whole Study,0,0
34829910,Bailey (2013),4788974,Healthcare facility,Whole Study,0,0
34829910,Bailey (2013),4788975,Hospital facility,Whole Study,0,0
34829910,Bailey (2013),4789033,Emergency department facility,Whole Study,0,0
34829910,Bailey (2013),4789030,Hospital outpatient clinic facility,Whole Study,0,0
34829910,Bailey (2013),4788989,Doctor-led primary care facility,Whole Study,0,0
34829910,Bailey (2013),4789024,Care home facility,Whole Study,0,0
34829910,Bailey (2013),4789025,Hospice facility,Whole Study,0,0
34829910,Bailey (2013),4789026,Pharmacy facility,Whole Study,0,0
34829910,Bailey (2013),4789028,Rehabilitation facility,Whole Study,0,0
34829910,Bailey (2013),4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
34829910,Bailey (2013),4793662,Psychiatric facility,Whole Study,0,0
34829910,Bailey (2013),5295663,Community healthcare facility,Whole Study,0,0
34829910,Bailey (2013),5372840,Community outpatient clinic facility,Whole Study,0,0
34829910,Bailey (2013),5295664,Dentist facility,Whole Study,0,0
34829910,Bailey (2013),4789034,Educational facility,Whole Study,0,0
34829910,Bailey (2013),4789035,Early years facility,Whole Study,0,0
34829910,Bailey (2013),4789036,School facility,Whole Study,0,0
34829910,Bailey (2013),4789037,Primary school,Whole Study,0,0
34829910,Bailey (2013),4909353,Middle school,Whole Study,0,0
34829910,Bailey (2013),4789038,Secondary school,Whole Study,1,1
34829910,Bailey (2013),4789039,Vocational facility,Whole Study,0,0
34829910,Bailey (2013),4789040,University facility,Whole Study,0,0
34829910,Bailey (2013),4789042,Community facility,Whole Study,0,0
34829910,Bailey (2013),4789043,Sport and exercise facility,Whole Study,0,0
34829910,Bailey (2013),4789044,Social centre/Community hall facility,Whole Study,0,0
34829910,Bailey (2013),4789045,Library facility,Whole Study,0,0
34829910,Bailey (2013),4789041,Religious facility,Whole Study,0,0
34829910,Bailey (2013),4789047,Hospitality and catering facility,Whole Study,0,0
34829910,Bailey (2013),4789048,Arts and entertainment facility,Whole Study,0,0
34829910,Bailey (2013),4789049,Retail facility,Whole Study,0,0
34829910,Bailey (2013),4789050,Research facility,Whole Study,0,0
34829910,Bailey (2013),4789051,Office facility,Whole Study,0,0
34829910,Bailey (2013),4789053,Criminal justice system facility,Whole Study,0,0
34829910,Bailey (2013),5295665,Factory facility,Whole Study,0,0
34829910,Bailey (2013),4789056,Military facility,Whole Study,0,0
34829910,Bailey (2013),4789058,Transportation,Whole Study,0,0
34829910,Bailey (2013),4789059,Public transportation,Whole Study,0,0
34829910,Bailey (2013),4789060,Private transportation,Whole Study,0,0
34829910,Bailey (2013),4789061,Mobile intervention venue,Whole Study,0,0
34829910,Bailey (2013),5295666,Ambulance,Whole Study,0,0
34829910,Bailey (2013),4789062,Outdoor environment,Whole Study,0,0
34829910,Bailey (2013),4789063,Park,Whole Study,0,0
34829910,Bailey (2013),4789064,Forest,Whole Study,0,0
34829910,Bailey (2013),4789065,Beach,Whole Study,0,0
34829910,Bailey (2013),4945614,Water,Whole Study,0,0
34829910,Bailey (2013),4789067,Grassland,Whole Study,0,0
34829910,Bailey (2013),4789069,Road,Whole Study,0,0
34829910,Bailey (2013),4789070,Path/pavement,Whole Study,0,0
34829910,Bailey (2013),4789071,Path/pavement for pedestrians,Whole Study,0,0
34829910,Bailey (2013),4789072,Path/pavement for cyclists,Whole Study,0,0
34829911,Brown (2003),4788957,Geographical location,Whole Study,0,0
34829911,Brown (2003),4788958,Country of intervention,Whole Study,1,0
34829911,Brown (2003),4788959,Lower-level geographical region,Whole Study,1,1
34829911,Brown (2003),5295657,Attribute of location,Whole Study,0,0
34829911,Brown (2003),4788960,Area social and economic condition,Whole Study,0,0
34829911,Brown (2003),5295658,Low-income area,Whole Study,0,0
34829911,Brown (2003),5295661,High-income area,Whole Study,0,0
34829911,Brown (2003),4788961,Population and resource density,Whole Study,0,0
34829911,Brown (2003),4788962,Rural area,Whole Study,0,0
34829911,Brown (2003),5295662,Suburban area,Whole Study,0,0
34829911,Brown (2003),4788963,Urban area,Whole Study,0,0
34829911,Brown (2003),4788964,Site,Whole Study,0,0
34829911,Brown (2003),4788965,Facility,Whole Study,0,0
34829911,Brown (2003),4788967,Residential facility,Whole Study,0,0
34829911,Brown (2003),4788968,Household residence,Whole Study,0,0
34829911,Brown (2003),4788969,Multiple occupancy residence,Whole Study,0,0
34829911,Brown (2003),4788970,Student residence,Whole Study,0,0
34829911,Brown (2003),4788971,Residential care or assisted living,Whole Study,0,0
34829911,Brown (2003),4788972,Homeless setting,Whole Study,0,0
34829911,Brown (2003),4788973,Temporary residence,Whole Study,0,0
34829911,Brown (2003),4788974,Healthcare facility,Whole Study,0,0
34829911,Brown (2003),4788975,Hospital facility,Whole Study,0,0
34829911,Brown (2003),4789033,Emergency department facility,Whole Study,0,0
34829911,Brown (2003),4789030,Hospital outpatient clinic facility,Whole Study,0,1
34829911,Brown (2003),4788989,Doctor-led primary care facility,Whole Study,0,0
34829911,Brown (2003),4789024,Care home facility,Whole Study,0,0
34829911,Brown (2003),4789025,Hospice facility,Whole Study,0,0
34829911,Brown (2003),4789026,Pharmacy facility,Whole Study,0,0
34829911,Brown (2003),4789028,Rehabilitation facility,Whole Study,0,0
34829911,Brown (2003),4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
34829911,Brown (2003),4793662,Psychiatric facility,Whole Study,1,1
34829911,Brown (2003),5295663,Community healthcare facility,Whole Study,0,0
34829911,Brown (2003),5372840,Community outpatient clinic facility,Whole Study,0,0
34829911,Brown (2003),5295664,Dentist facility,Whole Study,0,0
34829911,Brown (2003),4789034,Educational facility,Whole Study,0,0
34829911,Brown (2003),4789035,Early years facility,Whole Study,0,0
34829911,Brown (2003),4789036,School facility,Whole Study,0,0
34829911,Brown (2003),4789037,Primary school,Whole Study,0,0
34829911,Brown (2003),4909353,Middle school,Whole Study,0,0
34829911,Brown (2003),4789038,Secondary school,Whole Study,0,0
34829911,Brown (2003),4789039,Vocational facility,Whole Study,0,0
34829911,Brown (2003),4789040,University facility,Whole Study,0,0
34829911,Brown (2003),4789042,Community facility,Whole Study,0,0
34829911,Brown (2003),4789043,Sport and exercise facility,Whole Study,0,0
34829911,Brown (2003),4789044,Social centre/Community hall facility,Whole Study,0,0
34829911,Brown (2003),4789045,Library facility,Whole Study,0,0
34829911,Brown (2003),4789041,Religious facility,Whole Study,0,0
34829911,Brown (2003),4789047,Hospitality and catering facility,Whole Study,0,0
34829911,Brown (2003),4789048,Arts and entertainment facility,Whole Study,0,0
34829911,Brown (2003),4789049,Retail facility,Whole Study,0,0
34829911,Brown (2003),4789050,Research facility,Whole Study,0,0
34829911,Brown (2003),4789051,Office facility,Whole Study,0,0
34829911,Brown (2003),4789053,Criminal justice system facility,Whole Study,0,0
34829911,Brown (2003),5295665,Factory facility,Whole Study,0,0
34829911,Brown (2003),4789056,Military facility,Whole Study,0,0
34829911,Brown (2003),4789058,Transportation,Whole Study,0,0
34829911,Brown (2003),4789059,Public transportation,Whole Study,0,0
34829911,Brown (2003),4789060,Private transportation,Whole Study,0,0
34829911,Brown (2003),4789061,Mobile intervention venue,Whole Study,0,0
34829911,Brown (2003),5295666,Ambulance,Whole Study,0,0
34829911,Brown (2003),4789062,Outdoor environment,Whole Study,0,0
34829911,Brown (2003),4789063,Park,Whole Study,0,0
34829911,Brown (2003),4789064,Forest,Whole Study,0,0
34829911,Brown (2003),4789065,Beach,Whole Study,0,0
34829911,Brown (2003),4945614,Water,Whole Study,0,0
34829911,Brown (2003),4789067,Grassland,Whole Study,0,0
34829911,Brown (2003),4789069,Road,Whole Study,0,0
34829911,Brown (2003),4789070,Path/pavement,Whole Study,0,0
34829911,Brown (2003),4789071,Path/pavement for pedestrians,Whole Study,0,0
34829911,Brown (2003),4789072,Path/pavement for cyclists,Whole Study,0,0
34829912,Colby (2005),4788957,Geographical location,Whole Study,0,0
34829912,Colby (2005),4788958,Country of intervention,Whole Study,0,0
34829912,Colby (2005),4788959,Lower-level geographical region,Whole Study,1,0
34829912,Colby (2005),5295657,Attribute of location,Whole Study,0,0
34829912,Colby (2005),4788960,Area social and economic condition,Whole Study,0,0
34829912,Colby (2005),5295658,Low-income area,Whole Study,0,0
34829912,Colby (2005),5295661,High-income area,Whole Study,0,0
34829912,Colby (2005),4788961,Population and resource density,Whole Study,0,0
34829912,Colby (2005),4788962,Rural area,Whole Study,0,0
34829912,Colby (2005),5295662,Suburban area,Whole Study,0,0
34829912,Colby (2005),4788963,Urban area,Whole Study,1,0
34829912,Colby (2005),4788964,Site,Whole Study,0,0
34829912,Colby (2005),4788965,Facility,Whole Study,0,0
34829912,Colby (2005),4788967,Residential facility,Whole Study,0,0
34829912,Colby (2005),4788968,Household residence,Whole Study,0,0
34829912,Colby (2005),4788969,Multiple occupancy residence,Whole Study,0,0
34829912,Colby (2005),4788970,Student residence,Whole Study,0,0
34829912,Colby (2005),4788971,Residential care or assisted living,Whole Study,0,0
34829912,Colby (2005),4788972,Homeless setting,Whole Study,0,0
34829912,Colby (2005),4788973,Temporary residence,Whole Study,0,0
34829912,Colby (2005),4788974,Healthcare facility,Whole Study,0,0
34829912,Colby (2005),4788975,Hospital facility,Whole Study,0,0
34829912,Colby (2005),4789033,Emergency department facility,Whole Study,1,1
34829912,Colby (2005),4789030,Hospital outpatient clinic facility,Whole Study,1,0
34829912,Colby (2005),4788989,Doctor-led primary care facility,Whole Study,0,0
34829912,Colby (2005),4789024,Care home facility,Whole Study,0,0
34829912,Colby (2005),4789025,Hospice facility,Whole Study,0,0
34829912,Colby (2005),4789026,Pharmacy facility,Whole Study,0,0
34829912,Colby (2005),4789028,Rehabilitation facility,Whole Study,0,0
34829912,Colby (2005),4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
34829912,Colby (2005),4793662,Psychiatric facility,Whole Study,0,0
34829912,Colby (2005),5295663,Community healthcare facility,Whole Study,0,0
34829912,Colby (2005),5372840,Community outpatient clinic facility,Whole Study,0,0
34829912,Colby (2005),5295664,Dentist facility,Whole Study,0,0
34829912,Colby (2005),4789034,Educational facility,Whole Study,0,0
34829912,Colby (2005),4789035,Early years facility,Whole Study,0,0
34829912,Colby (2005),4789036,School facility,Whole Study,0,0
34829912,Colby (2005),4789037,Primary school,Whole Study,0,0
34829912,Colby (2005),4909353,Middle school,Whole Study,0,0
34829912,Colby (2005),4789038,Secondary school,Whole Study,0,0
34829912,Colby (2005),4789039,Vocational facility,Whole Study,0,0
34829912,Colby (2005),4789040,University facility,Whole Study,0,0
34829912,Colby (2005),4789042,Community facility,Whole Study,0,0
34829912,Colby (2005),4789043,Sport and exercise facility,Whole Study,0,0
34829912,Colby (2005),4789044,Social centre/Community hall facility,Whole Study,0,0
34829912,Colby (2005),4789045,Library facility,Whole Study,0,0
34829912,Colby (2005),4789041,Religious facility,Whole Study,0,0
34829912,Colby (2005),4789047,Hospitality and catering facility,Whole Study,0,0
34829912,Colby (2005),4789048,Arts and entertainment facility,Whole Study,0,0
34829912,Colby (2005),4789049,Retail facility,Whole Study,0,0
34829912,Colby (2005),4789050,Research facility,Whole Study,0,0
34829912,Colby (2005),4789051,Office facility,Whole Study,0,0
34829912,Colby (2005),4789053,Criminal justice system facility,Whole Study,0,0
34829912,Colby (2005),5295665,Factory facility,Whole Study,0,0
34829912,Colby (2005),4789056,Military facility,Whole Study,0,0
34829912,Colby (2005),4789058,Transportation,Whole Study,0,0
34829912,Colby (2005),4789059,Public transportation,Whole Study,0,0
34829912,Colby (2005),4789060,Private transportation,Whole Study,0,0
34829912,Colby (2005),4789061,Mobile intervention venue,Whole Study,0,0
34829912,Colby (2005),5295666,Ambulance,Whole Study,0,0
34829912,Colby (2005),4789062,Outdoor environment,Whole Study,0,0
34829912,Colby (2005),4789063,Park,Whole Study,0,0
34829912,Colby (2005),4789064,Forest,Whole Study,0,0
34829912,Colby (2005),4789065,Beach,Whole Study,0,0
34829912,Colby (2005),4945614,Water,Whole Study,0,0
34829912,Colby (2005),4789067,Grassland,Whole Study,0,0
34829912,Colby (2005),4789069,Road,Whole Study,0,0
34829912,Colby (2005),4789070,Path/pavement,Whole Study,0,0
34829912,Colby (2005),4789071,Path/pavement for pedestrians,Whole Study,0,0
34829912,Colby (2005),4789072,Path/pavement for cyclists,Whole Study,0,0
34829913,Dalum (2012),4788957,Geographical location,Whole Study,0,0
34829913,Dalum (2012),4788958,Country of intervention,Whole Study,1,1
34829913,Dalum (2012),4788959,Lower-level geographical region,Whole Study,0,0
34829913,Dalum (2012),5295657,Attribute of location,Whole Study,0,0
34829913,Dalum (2012),4788960,Area social and economic condition,Whole Study,0,0
34829913,Dalum (2012),5295658,Low-income area,Whole Study,0,0
34829913,Dalum (2012),5295661,High-income area,Whole Study,0,0
34829913,Dalum (2012),4788961,Population and resource density,Whole Study,0,0
34829913,Dalum (2012),4788962,Rural area,Whole Study,0,0
34829913,Dalum (2012),5295662,Suburban area,Whole Study,0,0
34829913,Dalum (2012),4788963,Urban area,Whole Study,0,0
34829913,Dalum (2012),4788964,Site,Whole Study,0,0
34829913,Dalum (2012),4788965,Facility,Whole Study,0,0
34829913,Dalum (2012),4788967,Residential facility,Whole Study,0,0
34829913,Dalum (2012),4788968,Household residence,Whole Study,0,0
34829913,Dalum (2012),4788969,Multiple occupancy residence,Whole Study,0,0
34829913,Dalum (2012),4788970,Student residence,Whole Study,0,0
34829913,Dalum (2012),4788971,Residential care or assisted living,Whole Study,0,0
34829913,Dalum (2012),4788972,Homeless setting,Whole Study,0,0
34829913,Dalum (2012),4788973,Temporary residence,Whole Study,0,0
34829913,Dalum (2012),4788974,Healthcare facility,Whole Study,0,0
34829913,Dalum (2012),4788975,Hospital facility,Whole Study,0,0
34829913,Dalum (2012),4789033,Emergency department facility,Whole Study,0,0
34829913,Dalum (2012),4789030,Hospital outpatient clinic facility,Whole Study,0,0
34829913,Dalum (2012),4788989,Doctor-led primary care facility,Whole Study,0,0
34829913,Dalum (2012),4789024,Care home facility,Whole Study,0,0
34829913,Dalum (2012),4789025,Hospice facility,Whole Study,0,0
34829913,Dalum (2012),4789026,Pharmacy facility,Whole Study,0,0
34829913,Dalum (2012),4789028,Rehabilitation facility,Whole Study,0,0
34829913,Dalum (2012),4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
34829913,Dalum (2012),4793662,Psychiatric facility,Whole Study,0,0
34829913,Dalum (2012),5295663,Community healthcare facility,Whole Study,0,0
34829913,Dalum (2012),5372840,Community outpatient clinic facility,Whole Study,0,0
34829913,Dalum (2012),5295664,Dentist facility,Whole Study,0,0
34829913,Dalum (2012),4789034,Educational facility,Whole Study,0,0
34829913,Dalum (2012),4789035,Early years facility,Whole Study,0,0
34829913,Dalum (2012),4789036,School facility,Whole Study,0,0
34829913,Dalum (2012),4789037,Primary school,Whole Study,0,0
34829913,Dalum (2012),4909353,Middle school,Whole Study,0,0
34829913,Dalum (2012),4789038,Secondary school,Whole Study,1,1
34829913,Dalum (2012),4789039,Vocational facility,Whole Study,0,0
34829913,Dalum (2012),4789040,University facility,Whole Study,0,0
34829913,Dalum (2012),4789042,Community facility,Whole Study,0,0
34829913,Dalum (2012),4789043,Sport and exercise facility,Whole Study,0,0
34829913,Dalum (2012),4789044,Social centre/Community hall facility,Whole Study,0,0
34829913,Dalum (2012),4789045,Library facility,Whole Study,0,0
34829913,Dalum (2012),4789041,Religious facility,Whole Study,0,0
34829913,Dalum (2012),4789047,Hospitality and catering facility,Whole Study,0,0
34829913,Dalum (2012),4789048,Arts and entertainment facility,Whole Study,0,0
34829913,Dalum (2012),4789049,Retail facility,Whole Study,0,0
34829913,Dalum (2012),4789050,Research facility,Whole Study,0,0
34829913,Dalum (2012),4789051,Office facility,Whole Study,0,0
34829913,Dalum (2012),4789053,Criminal justice system facility,Whole Study,0,0
34829913,Dalum (2012),5295665,Factory facility,Whole Study,0,0
34829913,Dalum (2012),4789056,Military facility,Whole Study,0,0
34829913,Dalum (2012),4789058,Transportation,Whole Study,0,0
34829913,Dalum (2012),4789059,Public transportation,Whole Study,0,0
34829913,Dalum (2012),4789060,Private transportation,Whole Study,0,0
34829913,Dalum (2012),4789061,Mobile intervention venue,Whole Study,0,0
34829913,Dalum (2012),5295666,Ambulance,Whole Study,0,0
34829913,Dalum (2012),4789062,Outdoor environment,Whole Study,0,0
34829913,Dalum (2012),4789063,Park,Whole Study,0,0
34829913,Dalum (2012),4789064,Forest,Whole Study,0,0
34829913,Dalum (2012),4789065,Beach,Whole Study,0,0
34829913,Dalum (2012),4945614,Water,Whole Study,0,0
34829913,Dalum (2012),4789067,Grassland,Whole Study,0,0
34829913,Dalum (2012),4789069,Road,Whole Study,0,0
34829913,Dalum (2012),4789070,Path/pavement,Whole Study,0,0
34829913,Dalum (2012),4789071,Path/pavement for pedestrians,Whole Study,0,0
34829913,Dalum (2012),4789072,Path/pavement for cyclists,Whole Study,0,0
32637266,Davis (1992),4788957,Geographical location,Whole Study,0,0
32637266,Davis (1992),4788958,Country of intervention,Whole Study,0,0
32637266,Davis (1992),4788959,Lower-level geographical region,Whole Study,1,1
32637266,Davis (1992),5295657,Attribute of location,Whole Study,0,0
32637266,Davis (1992),4788960,Area social and economic condition,Whole Study,0,0
32637266,Davis (1992),5295658,Low-income area,Whole Study,0,0
32637266,Davis (1992),5295661,High-income area,Whole Study,0,0
32637266,Davis (1992),4788961,Population and resource density,Whole Study,0,0
32637266,Davis (1992),4788962,Rural area,Whole Study,0,0
32637266,Davis (1992),5295662,Suburban area,Whole Study,0,0
32637266,Davis (1992),4788963,Urban area,Whole Study,0,0
32637266,Davis (1992),4788964,Site,Whole Study,0,0
32637266,Davis (1992),4788965,Facility,Whole Study,0,0
32637266,Davis (1992),4788967,Residential facility,Whole Study,0,0
32637266,Davis (1992),4788968,Household residence,Whole Study,0,0
32637266,Davis (1992),4788969,Multiple occupancy residence,Whole Study,0,0
32637266,Davis (1992),4788970,Student residence,Whole Study,0,0
32637266,Davis (1992),4788971,Residential care or assisted living,Whole Study,0,0
32637266,Davis (1992),4788972,Homeless setting,Whole Study,0,0
32637266,Davis (1992),4788973,Temporary residence,Whole Study,0,0
32637266,Davis (1992),4788974,Healthcare facility,Whole Study,0,1
32637266,Davis (1992),4788975,Hospital facility,Whole Study,0,0
32637266,Davis (1992),4789033,Emergency department facility,Whole Study,0,0
32637266,Davis (1992),4789030,Hospital outpatient clinic facility,Whole Study,0,0
32637266,Davis (1992),4788989,Doctor-led primary care facility,Whole Study,0,0
32637266,Davis (1992),4789024,Care home facility,Whole Study,0,0
32637266,Davis (1992),4789025,Hospice facility,Whole Study,0,0
32637266,Davis (1992),4789026,Pharmacy facility,Whole Study,0,0
32637266,Davis (1992),4789028,Rehabilitation facility,Whole Study,0,0
32637266,Davis (1992),4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
32637266,Davis (1992),4793662,Psychiatric facility,Whole Study,0,0
32637266,Davis (1992),5295663,Community healthcare facility,Whole Study,0,0
32637266,Davis (1992),5372840,Community outpatient clinic facility,Whole Study,0,0
32637266,Davis (1992),5295664,Dentist facility,Whole Study,0,0
32637266,Davis (1992),4789034,Educational facility,Whole Study,0,0
32637266,Davis (1992),4789035,Early years facility,Whole Study,0,0
32637266,Davis (1992),4789036,School facility,Whole Study,0,0
32637266,Davis (1992),4789037,Primary school,Whole Study,0,0
32637266,Davis (1992),4909353,Middle school,Whole Study,0,0
32637266,Davis (1992),4789038,Secondary school,Whole Study,0,0
32637266,Davis (1992),4789039,Vocational facility,Whole Study,0,0
32637266,Davis (1992),4789040,University facility,Whole Study,0,0
32637266,Davis (1992),4789042,Community facility,Whole Study,0,0
32637266,Davis (1992),4789043,Sport and exercise facility,Whole Study,0,0
32637266,Davis (1992),4789044,Social centre/Community hall facility,Whole Study,0,0
32637266,Davis (1992),4789045,Library facility,Whole Study,0,0
32637266,Davis (1992),4789041,Religious facility,Whole Study,0,0
32637266,Davis (1992),4789047,Hospitality and catering facility,Whole Study,0,0
32637266,Davis (1992),4789048,Arts and entertainment facility,Whole Study,0,0
32637266,Davis (1992),4789049,Retail facility,Whole Study,0,0
32637266,Davis (1992),4789050,Research facility,Whole Study,0,0
32637266,Davis (1992),4789051,Office facility,Whole Study,0,0
32637266,Davis (1992),4789053,Criminal justice system facility,Whole Study,0,0
32637266,Davis (1992),5295665,Factory facility,Whole Study,0,0
32637266,Davis (1992),4789056,Military facility,Whole Study,0,0
32637266,Davis (1992),4789058,Transportation,Whole Study,0,0
32637266,Davis (1992),4789059,Public transportation,Whole Study,0,0
32637266,Davis (1992),4789060,Private transportation,Whole Study,0,0
32637266,Davis (1992),4789061,Mobile intervention venue,Whole Study,0,0
32637266,Davis (1992),5295666,Ambulance,Whole Study,0,0
32637266,Davis (1992),4789062,Outdoor environment,Whole Study,0,0
32637266,Davis (1992),4789063,Park,Whole Study,0,0
32637266,Davis (1992),4789064,Forest,Whole Study,0,0
32637266,Davis (1992),4789065,Beach,Whole Study,0,0
32637266,Davis (1992),4945614,Water,Whole Study,0,0
32637266,Davis (1992),4789067,Grassland,Whole Study,0,0
32637266,Davis (1992),4789069,Road,Whole Study,0,0
32637266,Davis (1992),4789070,Path/pavement,Whole Study,0,0
32637266,Davis (1992),4789071,Path/pavement for pedestrians,Whole Study,0,0
32637266,Davis (1992),4789072,Path/pavement for cyclists,Whole Study,0,0
32637267,de Vries (2008),4788957,Geographical location,Whole Study,0,0
32637267,de Vries (2008),4788958,Country of intervention,Whole Study,1,1
32637267,de Vries (2008),4788959,Lower-level geographical region,Whole Study,0,0
